,WDID,STATUS,SPILL_ID,SPILL_LOC_NAME,SPILL_VOL,REACH_SURFACE,REACH_STORM_DRAINPIPE,RETURN_TO_SSS,SPILL_VOL_RECOVER,SPILL_VOL_REACH_SURF,LATTITUDE_DECIMAL_DEGREES,LONGITUDE_DECIMAL_DEGREES,ADDRESS,CITY,ZIP,SPILL_LOC_DESC,APPEAR_PT,APPEAR_PT_EXPLAIN,FINAL_SPILL_DEST,FINAL_SPILL_DEST_EXPL,START_DT,AGENCY_NOTIFY_DT,OPRTOR_ARRVL_DT,EST_END_DT,SPILL_CAUSE,SPILL_CAUSE_EXPLAIN,SSO_PLSD_SOURCE_PLSD,SSO_PLSD_SOURCE_EXPLAIN,WHERE_FAILURE_OCCUR,WHERE_FAIL_OCCUR_EXP,DIAMETER_OF_SEWER,MATERIAL_SEWER_PIPE,AGE_SEWER_PIPE,RESPONSE_ACTIVITIES,RESPONSE_ACTIVITIES_EXPL,Unnamed: 35
2048,4SSO10489,Active,809906,Oldstione,25.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,0.0,0.0,34.25287,-118.79165,732 Oldstone,Simi Valley,93065.0,Private lateral spill on homeowner property,Lateral Clean Out (Private), ,Unpaved surface, ,14-OCT-14 04.00.00.000000 PM,10/14/2014 16:15,10/14/2014 16:20,14-OCT-14 04.30.00.000000 PM,Root Intrusion, ,Single Family Home,Private lateral spill had a  had blockage causing the clean out to overflow,Upper Lateral (Private), ,4,ACP,30,Contained all or portion of spill, ,
2049,4SSO10489,Active,813246,O-Reilly's,3.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,0.0,0.0,34.453617,-118.129303,1239 E. Los Angeles,Simi Valley,93065.0,Parking lot of O Reilly's Auto Parts clean was seeping,Lateral Clean Out (Private), ,Paved Surface, ,23-FEB-15 11.00.00.000000 AM,02/23/2015 11:05,02/23/2015 11:15,23-FEB-15 12.15.00.000000 PM,Debris-General, ,"Commercial Property (Office, retail, etc.)", ,Upper Lateral (Private), ,6,PVC,25,Cleaned-Up;Mitigated Effects of Spill;Contained all or portion of spill;Property Owner Notified, ,
2050,4SSO10489,Active,813963,Von Pavilions,300.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,0.0,0.0,34.2863,-118.73847,2938 Alamo,Simi Valley,93063.0,Grease interceptor  overflow spilling into large parking lot,Lateral Clean Out (Private), ,Other (specify below),Parking lot area,17-MAR-15 06.15.00.000000 PM,03/17/2015 18:30,03/17/2015 18:35,17-MAR-15 06.45.00.000000 PM,Grease Deposition (FOG), ,Food Service Establishment (FSE),Von's Pavilions Market grease interceptor,Lower Lateral (Private), ,6,PVC,15,Cleaned-Up;Mitigated Effects of Spill;Contained all or portion of spill;Restored flow;Property Owner Notified;Other Enforcement Agency Notified, ,
2051,4SSO10489,Active,814473,Milestone,2.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,1.0,0.0,34.29175,-118.76552,3093 Milestone,Simi Valley,93065.0,Private Lateral blockage,Lateral Clean Out (Private), ,Street/Curb and Gutter, ,06-APR-15 09.55.00.000000 AM,04/06/2015 10:00,04/06/2015 10:05,06-APR-15 11.00.00.000000 AM,Pipe Structural Problem/Failure - Installation, ,Single Family Home,Lateral clean out overflowing do to blockage in lateral line,Upper Lateral (Private), ,4,PVC,6,Cleaned-Up;Mitigated Effects of Spill;Contained all or portion of spill;Returned Portion of Spill to Sanitary Sewer System, ,
2052,4SSO10489,Active,820926,Grover,0.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,0.0,0.0,34.26916,-118.68503,1712 Grover,Simi Valley,93063.0,,Lower Lateral (Private), ,Other (specify below),On home owner property,12-JAN-16 02.25.00.000000 PM,01/12/2016 14:25,01/12/2016 14:30,12-JAN-16 02.45.00.000000 PM,Other (specify below),Un know,Single Family Home,Home owner lateral backing up on property,Upper Lateral (Private), ,4,PVC,25,Contained all or portion of spill, ,
2053,4SSO10489,Active,825929,El Torito,900.0,Yes,Yes,No,300.0,600.0,34.28021,-118.76086,2498 Erringer,Simi Valley,93065.0,El Torito restaurant sewer clean out in parking lot,Lateral Clean Out (Private), ,Separate Storm Drain, ,30-JUN-16 12.00.00.000000 PM,06/30/2016 12:07,06/30/2016 12:15,30-JUN-16 02.45.00.000000 PM,Grease Deposition (FOG), ,Food Service Establishment (FSE), ,Upper Lateral (Private), ,6,PVC,25,Cleaned-Up;Mitigated Effects of Spill;Contained all or portion of spill;Restored flow;Returned Portion of Spill to Sanitary Sewer System, ,
2054,4SSO10489,Active,828321,Simi Valley,500.0,No,Yes,No,200.0,300.0,34.27941,-118.76039,2408 Erringer,Simi Valley,93065.0,Parking Lot,Lateral Clean Out (Private), ,Paved Surface;Separate Storm Drain;Street/Curb and Gutter, ,19-SEP-16 12.45.00.000000 PM,09/19/2016 12:50,09/19/2016 13:00,19-SEP-16 01.15.00.000000 PM,Debris-Rags, , ,Toppers Restaurant lateral had a sewer lateral blockage causing their lateral to overflow,Upper Lateral (Private), ,6, ,20,Cleaned-Up;Mitigated Effects of Spill;Contained all or portion of spill;Restored flow;Returned Portion of Spill to Sanitary Sewer System;Property Owner Notified;Other Enforcement Agency Notified, ,
2055,4SSO10496,Active,708005,Trancas Wastewater Treatment Plant,900.0,No,No,Not Applicable - Spill did not reach storm drainpipe,900.0,,34.032222,118.840278,6338 Paseo Canyon,Malibu,,Trancas Wastewater Treatment Plant  MMS No. 2906920,Other (specify),Wastewater Treatment Plant,Other (specify below),Spill contained within the boundaries of the treatment plant.,13-NOV-07 04.00.00.000000 AM,11/13/2007 06:30,11/13/2007 06:30,13-NOV-07 06.35.00.000000 AM,Other (specify below),Influent pump station failure at the treatment plant.,,,,, , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill, ,
2056,4SSO11365,Active,648471,1914-Belvedere County Park,150.0,Yes,Yes,No,0.0,150.0,34.040642224,118.158753354,4914 Cesar Chavez,unincorporated,,CSMD Map Sheet 1914 Private Manhole  MMS No. 2682112B,Other (specify),Manhole along a private sewer lateral in Belvedere Park.,Storm drain,Spill entered a storm drain within Belvedere County Park flowing into RDD296 outletting into the Los Angeles River.,24-MAR-07 01.52.00.000000 PM,03/24/2007 15:00,03/24/2007 16:30,24-MAR-07 05.15.00.000000 PM,Root intrusion, ,,,,, , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Restored flow,We rodded one section of the private line and broke down a heavy root stoppage. Spill debris was contained and returned to the sewer system.,
2057,4SSO11365,Active,653390,Topanga Beach Lifeguard Station Leach Field,246.0,Yes,Yes,No,236.0,10.0,34.039167,118.581944,18700 Pacific Coast Highway,unincorporated,,CSMD Mapsheet 1275 Topanga Beach - leach field  MMS No. 2789766,Other (specify),Leach field distribution manhole top.,Other paved surface;Surface water,Overflow primarily contained on parking lot.  Small amount of spill entered storm drain located at the west end of Topanga Beach parking lot and flowed into Topanga Creek.  Topanga Creek is currently not breached to the beach.,01-JUL-07 08.10.00.000000 PM,07/01/2007 20:14,07/01/2007 21:10,01-JUL-07 08.35.00.000000 PM,Other (specify below),Suspected overload of leach field.,,,,, , , ,Contained all or portion of spill;Other (specify below),"Overflow was primarily contained on parking lot.  Once crews arrived, they plugged drain, washed down parking lot area, and vacuumed wash water/spill.",
2058,4SSO11365,Active,656885,Topanga Beach Lifeguard Station Leach Field,200.0,Yes,Yes,No,170.0,30.0,34.039167,118.581944,18700 Topanga Canyon Beach,unincorporated,,CSMD Mapsheet 1275   Topaga Beach - leach field  MMS No. 2844724,Other (specify),Leach field,Other paved surface;Storm drain,Spill entered storm drain located at the west end of Topanga Beach parking lot and flowed into Topanga Creek.,04-SEP-07 07.49.00.000000 PM,09/04/2007 21:04,09/04/2007 21:35,04-SEP-07 09.15.00.000000 PM,Other (specify below),Suspected overload of leach field.,,,,, , , ,Contained all or portion of spill;Other (specify below),"Upon arrival, overflow had stopped and was evaporating. Spill area was washed down and vacuumed.",
2059,4SSO11365,Active,705302,Los Angeles County Probation Department: Camp Afflerbaugh,300.0,No,No,Not Applicable - Spill did not reach storm drainpipe,0.0,,34.152106,117.742189,6631 Stephens Ranch,La Verne,,CSMD Mapsheet  2470      Los Angeles County Probation Department: Camp Afflerbaugh  MMS No. 2870722,Manhole,Private manhole within L.A. County Probation: Camp Afflerbaugh,Other (specify below),Spill seeped into the ground on a hillside.,11-OCT-07 08.29.00.000000 AM,10/11/2007 08:40,10/11/2007 09:45,11-OCT-07 10.30.00.000000 AM,Other (specify below),Roots and Grease,,,,, , , ,Restored flow;Other (specify below),"Rodder equipment was used to break down a blockage and restore flow. Spill seeped into the ground, no solids present. The Consolidated Sewer Maintenance District is not responsible for maintaining the sewer lines related to the event. Assistance is provided on an emergency basis only.",
2060,4SSO11365,Active,735434,411 Bauchet St.  Los Angeles,2000.0,Yes,Yes,No,300.0,1700.0,34.0593,-118.2309,441 Bauchet,Los Angeles,,Mens Central Jail   MMS.  3250457B,Manhole, ,Other (specify below),Los Angeles River,23-MAR-09 05.00.00.000000 AM,03/23/2009 05:00,03/23/2009 07:30,23-MAR-09 09.30.00.000000 AM,Debri-Rags,"plastic bags, clothes, toilet paper, newspaper, debris, etc.",,, , , , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Returned all or portion of spill to sanitary sewer system,Rodder equipment was used to breakdown blockage. Washed and vacuumed gutter around the storm drain to clear up stoppage and return portion of the flow to the sewer.,
2061,4SSO11365,Active,737665,2069 - 301 North Baldwin Avenue,50.0,No,No,Not Applicable - Spill did not reach storm drainpipe,0.0,0.0,34.130682909,-118.06745868,301 Baldwin,Arcadia,,CSMD Mapsheet 2069  (1st manhole W/O Baldwin Avenue)  MMS No. 3284448,Manhole, ,Other (specify below),Spill absorbed into ground in middle of arboretum area.,18-MAY-09 01.24.00.000000 PM,05/18/2009 13:40,05/18/2009 14:00,18-MAY-09 02.40.00.000000 PM,Other (specify below),Grease and Rags,,, , , , , ,Other (specify below),Hydro equipment was used to break down blockage at the private sewer line and restored flow.  Containment was not necessary and no solids present.,
2062,4SSO11365,Active,739756,1914 - 4914 Cesar Chavez Avenue,50.0,No,No,Not Applicable - Spill did not reach storm drainpipe,0.0,0.0,34.040644111,-118.158753339,4914 Cesar Chavez,Unincorporated,,CSMD Mapsheet 1914  (Private sewer line)  MMS No. 3303357B,Manhole,Private,Other (specify below),Spill overflowed from private line and flowed into the grass around manhole.,20-JUN-09 11.57.00.000000 AM,06/20/2009 12:20,06/20/2009 13:45,20-JUN-09 02.30.00.000000 PM,Root intrusion, ,,, , , , , ,Other (specify below),Rodder equipment was used to break down root blockage in the private line and restored flow.,
2063,4SSO11365,Active,741618,1860 - 702 North Record Avenue,30.0,No,No,Not Applicable - Spill did not reach storm drainpipe,0.0,0.0,34.044598981,-118.182291554,702 Record,Unincorporated,,CSMD Mapsheet 1860   MMS No. 3340210,Other (specify),Plumbing fixtures,Other (specify below),"Spill seeped into ground under house (crawling space), and also flowed inside house.",20-JUL-09 02.36.00.000000 PM,07/20/2009 14:36,07/20/2009 15:30,20-JUL-09 12.00.00.000000 AM,Vandalism,"Due to unknown circumstances, lining contractor caused the private lateral back up at 702 North Record Avenue.",,, , , , , ,Other (specify below),"Upon arrival, mainline was down and running normal and no sewage was present and lateral was no longer overflowing.  Frank Olivas advised that lining contractor was responsible for the private lateral overflow, County mainline was determined free of any obstructions.      Referred to Frank Olivas with the LACDPW Construction Division, job at Dozier Street Sanitary Sewer Project No. SMDACO 015.",
2064,4SSO11365,Active,742167,6601 North Stevens Ranch Road (Camp Paige),500.0,No,No,Not Applicable - Spill did not reach storm drainpipe,0.0,0.0,34.121611,-117.770519,6601 Stevens Ranch,Unincorporated,,6601 North Stevens Ranch Road (Camp Paige)  MMS No. 4001544,Manhole, ,Other (specify below),"Spill overflowed from the 2nd manhole North of Non-County maintained pump station, and flowed into heavy vegetation and leached into ground.",28-JUL-09 08.44.00.000000 AM,07/28/2009 08:55,07/28/2009 09:15,28-JUL-09 10.15.00.000000 AM,Other (specify below),Debris and grease,,, , , , , ,Other (specify below),Rodder equipment was used to break down heavy debris/grease stoppage in private line and restored flow.,
2065,4SSO11365,Active,745601,2470 - 6601 Stevens Ranch Road (Camp Paige),400.0,No,No,Not Applicable - Spill did not reach storm drainpipe,0.0,0.0,34.121611,-117.770519,6601 Stevens Ranch,Unincorporated (La Verne),,Los Angeles County Probation Department (Camp Paige)  MMS No. 4048637,Manhole, ,Other (specify below),Discharge leached into the ground.,08-OCT-09 10.58.00.000000 AM,10/08/2009 11:25,10/08/2009 12:30,08-OCT-09 01.45.00.000000 PM,Other (specify below),Grease deposition and debris.,,, , , , , ,Restored flow, ,
2066,4SSO11365,Active,761355,1859 - 1060 N. Eastern Ave,1500.0,Yes,Yes,No,0.0,1500.0,34.05009,-118.17042,1060 Eastern,Los Angeles,,CSMD Mapsheet No. 1859 MMS No. 4382021D,Manhole, ,Separate storm drain;Other (specify below),Los Angeles River,12-JAN-11 08.30.00.000000 AM,01/12/2011 08:30,01/12/2011 09:00,12-JAN-11 09.45.00.000000 AM,Debri-General, ,,,Other (specify below),Private sewer mainline. Manholes are not numbered or on map., , , ,Restored flow, ,
2067,4SSO11365,Active,761862,441 Bauchet Ave. Los Angeles CA,100.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,100.0,0.0,34.05977,-118.23,441 Bauchet,Los Angeles,,CSMD Men's County Jail 441 NBauchet Ave Los Angeles   MMS No. 4386774B,Building or structure, ,Other (specify below),Kitchen Area of Men's Central Jail,22-JAN-11 02.10.00.000000 PM,01/22/2011 14:25,01/22/2011 16:15,22-JAN-11 05.30.00.000000 PM,Other (specify below),Heavy Grease and Debris,,,Other (specify below),Private Lateral, , , ,Contained all or portion of spill, ,
2068,4SSO11365,Active,765813,1914 - 4919 Cesar Chavez Ave,1200.0,Yes,Yes,No,0.0,1200.0,34.0424,-118.16106,4919 Cesar Chavez,East Los Angeles,,CSMD Mapsheet No 1914 MMS No 4440457B,Manhole,Private line sewer overflow,Other (specify below),Catch basin SE of overflowing private line manhole. final flow into Los Angeles River,19-APR-11 11.35.00.000000 AM,04/19/2011 11:49,04/19/2011 12:45,19-APR-11 04.00.00.000000 PM,Other (specify below),"Heavy cement, wood and rebar pieces",,,Other (specify below),Private line sewer overflow, , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Restored flow, ,
2069,4SSO11365,Active,766243,2129 - 11826 Loma Drive,50.0,Yes,Yes,No,10.0,40.0,33.9226,-118.033,11826 Loma,La Mirada,,CSMD Mapsheet No. 2129  MMS No. 4417146,Other (specify),Private clean-out,Separate storm drain;Other (specify below),Coyote Creek North Fork,19-MAR-11 02.19.00.000000 PM,03/19/2011 14:19,03/19/2011 15:50,19-MAR-11 04.45.00.000000 PM,Other (specify below),Unknown,,,Other (specify below),Private clean-out (this was not an issue caused by Los Angeles County mainline sewer)., , , ,Cleaned-up (mitigated effects of spill);Other (specify below),"Upon arrival clean-out was not overflowing.  Checked mainline on Leffinwell Road, it was down and running normal.  Rodder equipment was used from Manhole Nos. 297 to 301, no obstruction.  Helped Flood Control vacuum catch basin and cleaned up area.",
2070,4SSO11365,Active,766429,2260 - 16022 Amar Road,10.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,0.0,0.0,34.036209169,-117.934567284,16022 Amar,Industry,,CSMD Mapsheet No. 2260  MMS No. 4451646,Other (specify),Private clean-out,Other (specify below),Approximately 10 gallons of spill flowed into the parking lot at 16022 Amar Road.,09-MAY-11 05.21.00.000000 PM,05/09/2011 17:25,05/09/2011 17:49,09-MAY-11 06.40.00.000000 PM,Other (specify below),Unknown,,,Other (specify below),Private clean-out.  Problem in the lateral., , , ,Other (specify below),Checked all county mainlines sewers in the area and found no obstructions.  Notified all agencies of private clean-out overflow.,
2071,4SSO11365,Active,770875,2470 - 6601 Stephens Ranch Road (Camp Paige),1000.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,1000.0,0.0,34.15157,-117.74425,6601 Stephens Ranch,Unincorporated,,CSMD Mapsheet No. 2470    MMS No. 4582147,Manhole;Other (specify),Private,Other (specify below),A dirty area down the hillside where it was contained.,05-SEP-11 09.05.00.000000 AM,09/05/2011 09:05,09/05/2011 10:20,05-SEP-11 11.15.00.000000 AM,Other (specify below),Heavy grease and debris,,,Other (specify below),Private mainline, , , ,Contained all or portion of spill;Restored flow;Other (specify below),Assisted the Treatment Plant Operator by using a rodder equipment to break down a private mainline stoppage.  Contractor will perform cleanup.,
2072,4SSO11365,Active,771982,2069 - 301 North Baldwin Avenue,300.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,0.0,0.0,34.1439,-118.05119,301 Baldwin,Unincorporated South (Arcadia),,CSMD Mapsheet No. 2069   MMS No. 4599027,Manhole;Other (specify),Private manhole,Other (specify below),Spill had saturated into the ground and vegetation.,09-OCT-11 11.52.00.000000 AM,10/09/2011 12:00,10/09/2011 13:50,09-OCT-11 03.50.00.000000 PM,Root intrusion, ,,,Other (specify below),Private sewer line., , , ,Restored flow;Other (specify below),Rodder equipment was used to break down blockage and restored flow.,
2073,4SSO11365,Active,773226,2018 - 5812 Charlotte Ave.,50.0,No,Yes,Yes,50.0,0.0,34.10567,-118.08832,5812 Charlotte,Unincorporated (San Gabriel),,CSMD Mapsheet No. 2018  MMS No. 4615405,Manhole;Other (specify),1st manhole North of Elm Ave.,Separate storm drain, ,11-NOV-11 10.41.00.000000 PM,11/11/2011 23:00,11/12/2011 01:00,12-NOV-11 04.15.00.000000 AM,Root intrusion, ,,,Other (specify below),Private sewer line, , , ,Cleaned-up (mitigated effects of spill);Restored flow, ,
2074,4SSO11365,Active,773583,2470 - 6631 N. Stephens Ranch Road (Juvenile Camp Afflerbaugh),10.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,0.0,0.0,34.15178,-117.74381,6631 Stephens Ranch,Unincorporated,,CSMD Mapsheet No. 2470  MMS No. 4618926,Manhole;Other (specify),Private manhole,Other (specify below),Ground around manhole.,23-NOV-11 07.57.00.000000 AM,11/23/2011 08:05,11/23/2011 09:05,23-NOV-11 09.13.00.000000 AM,Other (specify below),Rags and grease.,,,Other (specify below),Private sewer line., , , ,Restored flow, ,
