Wdid	Status	Last Updated On	CS Type	SSOq Population Served	SSOq Annual O M Budget	SSOq Annual Cap Exp Budget	SSOq Entry Individuals	SSOq Journey Individuals	SSOq Super Individuals	SSOq Manage Individuals	SSOq Grade I Maint	SSOq Grade I Plant	SSOq Grade II Maint	SSOq Grade II Ei	SSOq Grade II Mechanical	SSOq Grade III Maint	SSOq Grade III Ei	SSOq Grade III Mechanical	SSOq Grade IV Maint	SSOq Grade IV Ei	SSOq Grade IV Mechanical	SSOQ_CSU_I	SSOQ_CSU_II	SSOQ_PIPE_6_GRAVITY	SSOQ_PIPE_6_FORCE	SSOQ_PIPE_8_GRAVITY	SSOQ_PIPE_8_FORCE	SSOQ_PIPE_9_18_GRAVITY	SSOQ_PIPE_9_18_FORCE	SSOQ_PIPE_19_36_GRAVITY	SSOQ_PIPE_19_36_FORCE	SSOQ_PIPE_36_GRAVITY	SSOQ_PIPE_36_FORCE	SSOQ_PIPE_UNKNOWN_GRAVITY	SSOQ_PIPE_UNKNOWN_FORCE	SSOQ_PIPE_TOTAL_GRAVITY	SSOQ_PIPE_TOTAL_FORCE	SSOQ_MILES_OF_FORCE_MAIN	SSOQ_MILES_OF_GRAVITY_SEWER	SSOQ_MILES_OF_LATERALS	SSOQ_PORTION_OF_LTERL_RESPSBLE	SSOQ_MILES_OF_LTERL_RESPSBLE	SSOQ_NO_SERVICE_LATERAL	SSOQ_UNKNOWN_GRAVITY	SSOQ_UNKNOWN_OVER	SSOQ_UNKNOWN_UNDER	SSOQ_CONSTRUCTED_BEFORE_1900	SSOQ_BEFORE_1900_OVER	SSOQ_BEFORE_1900_UNDER	SSOQ_CONSTRUCTED_1900_1919	SSOQ_1900_1919_OVER	SSOQ_1900_1919_UNDER	SSOQ_CONSTRUCTED_1920_1939	SSOQ_1920_1939_OVER	SSOQ_1920_1939_UNDER	SSOQ_CONSTRUCTED_1940_1959	SSOQ_1940_1959_OVER	SSOQ_1940_1959_UNDER	SSOQ_CONSTRUCTED_1960_1979	SSOQ_1960_1979_OVER	SSOQ_1960_1979_UNDER	SSOQ_CONSTRUCTED_1980_1999	SSOQ_1980_1999_OVER	SSOQ_1980_1999_UNDER	SSOQ_CONSTRUCTED_2000_CURRENT	SSOQ_AFTER_2000_OVER	SSOQ_AFTER_2000_UNDER	SSOQ_TOTAL_GRAVITY	SSOQ_TOTAL_OVER	SSOQ_TOTAL_UNDER	SSOQ_INACCESSIBLE_SEWER_MILES	SSOQ_SEWER_CLEAN_PRODUCTION	SSOQ_GRAVITY_SEWER_INSPECTION	SSOQ_SSF_AVERAGE_DRY	SSOQ_SSF_PEAK_WET	SSOQ_TO_TYPE_1	SSOQ_TO_NAME_1	SSOQ_TO_WDID_1	SSOQ_26_COUNT	SSOQ_TRIBUTARY_SSS	SSOQ_TRIBUTARY_1	SSOQ_TRIBUTARY_NAME_1	SSOQ_TRIBUTARY_WDID_1	SSOQ_27B_COUNT	SSOQ_GRAVITY_AERIAL_CROSS	SSOQ_FORCE_AERIAL_CROSS	SSOQ_SIPHONS_CONVEY_SEWAGE	
3SSO11469	Active	10/06/2016	Municipal (Public)	102,087	292,234	307,000	0	3	0.4	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	32	0	19	0	5	0	0	0	3	0	100	100	0.2	237	150	none	0	22292	6	0	0	0	0	0	0	0	0	3	0	0	3	0	0	36	0	0	37	0	0	15	0	0	100	0	0	0	263	8	8.2	8.2	WWTP same agency	Santa Maria City	3SSO11469	4	Yes	No	Laguna County Sanitation District	3SSO10279	5	0	0	12	
3SSO11472	Active	07/07/2016	Prison	3,600	10,000	00	0	5	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	100	100	0	4	2	upperLower	2	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	100	0	0	0	1	1	500,000	800,000	WWTP other agency	N/A	N/A	4	No	 	 	 	5	0	0	0	
3SSO11512	Active	05/31/2016	Municipal (Public)	3,900	350,000	300,000	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	44	0	34	0	0	0	0	0	0	0	100	0	0.5	15.3	0	none	0	1114	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	60	0	0	34	0	0	5	0	0	100	0	0	0	5	3	0.165	0.199	WWTP same agency	California Utilities Service	R-2007-0008	4	No	 	 	 	5	444	45	0	
3SSO11521	Active	02/23/2016	Park (Day Use)	400	10,000	0	1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0	100	100	4.5	1	0.9	upperLower	0.9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	4	80	0	0	100	0	4	0.1	0	0	.015	.018	SSS other agency	San Simeon Community Services District	3SSO10322	4	Yes	No	Hearst Corporation	N/A	5	1	2	0	
3SSO11522	Active	03/18/2016	Municipal (Public)	152,000	1,638,400	210,000	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	100	42	0	28	0	0	0	100	100	0.5	6.5	0.7	none	0	24	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	20	0	0	11	1	0	0	0	0	100	1	0	1.5	0	0	4.00	2.95	WWTP same agency	Salinas Industrial Wastewater Treatment Plant	R3-2003-0008	4	No	 	 	 	5	0	0	3	
3SSO11524	Active	03/03/2017	Municipal (Public)	27,810	2,170,600	14,500,000	1	5.4	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	52	67	29	33	12	0	2	0	0	0	5	0	100	100	1.5	99	90	none	0	9523	0	0	0	1	0	0	36	0	0	34	0	0	5	0	0	10	0	0	14	0	5	0	0	2	100	0	7	10	358	11	2.1	2.5	WWTP other agency	Monterey Regional Water Pollution Control Agency	3 270118002	4	Yes	No	Naval Support Activity (NSA) Mtry-Post Grad School	Federal-unreg	5	20	0	0	
3SSO11526	Active	03/09/2017	Other	1,233	115,000	20,000	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	7	100	86	0	7	0	0	0	0	0	0	0	100	100	3.6	4.7	2.3	none	0	398	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	32	0	0	46	0	0	1	0	0	100	0	0	0	0.4	0.2	.0684	.0658	WWTP same agency	Sierra Vista Properties Wastewater Treatment Plant	NA	4	No	 	 	 	5	1	2	0	
3SSO11527	Active	05/16/2016	Park (w/Campground)	249	3,500	0	0	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0	100	100	0.8	0.6	0.2	upperLower	0.2	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	20	0	0	50	0	2	100	0	2	0	0	0	.0089	.0048	WWTP other agency	Morro Bay City	3SSO11429	4	No	 	 	 	5	0	0	0	
3SSO11528	Active	03/11/2016	Park (w/Campground)	284	3,335	0	1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0	100	100	0.9	0.4	0.1	upperLower	0.1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	3	0	0	0	100	0	3	0	0.1	0	.0073	.0076	SSS other agency	Cambria Community Services District	3SSO10329	4	No	 	 	 	5	0	2	0	
3SSO11534	Active	01/05/2017	Municipal (Public)	2,000	186,000	20,000	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0	100	100	2.6	3	1.5	upperLower	1.5	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	5	0	0	0	0	0	0	100	0	5	0.5	0	0	0.0075	0.023	WWTP same agency	Lopez Lake Recreation Area	N/A	4	No	 	 	 	5	0	1	0	
3SSO11608	Active	07/26/2016	Municipal (Public)	1,500	150,000	250,000	0	3	1	2	0	0	0	0	0	0	0	0	1	0	0	1	1	25	85	75	15	0	0	0	0	0	0	0	0	100	100	3	7	2	none	0	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	35	0	0	45	1	2	100	1	2	0.8	0.5	0	.08	.15	WWTP same agency	Wild Cherry Canyon WWF	3SSO11608	4	No	 	 	 	5	0	0	0	
3SSO11609	Active	01/12/2016	Municipal (Public)	15,041	1,303,000	2,500,000	1	1	1	1.5	2	0	0	0	0	0	0	0	0	0	0	0	0	67	23	20	68	12	9	0	0	0	0	1	0	100	100	0.9	58.5	N/A	none	0	5961	0	0	0	0	0	0	30	0	0	17	0	0	14	0	0	18	0	0	7	50	0	14	50	0	100	100	0	0	70	2.5	.54	.54	WWTP other agency	MRWPCA	unknow	4	No	 	 	 	5	0	0	0	
3SSO11650	Active	07/03/2013	Hospital	3,500	67,000	3,000	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1.5	1.5	upperLower	1.5	1	 	 	 	0	 	 	0	 	 	0	 	 	75	 	 	0	 	 	25	 	 	0	 	 	 	 	 	2	0	0	 	 	 	 	 	4	 	 	 	 	5	 	 	 	
3SSO18092	Active	02/10/2017	Municipal (Public)	1,710	256,200	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	35	0	17	0	0	87	0	7	2	6	100	100	0.3	5.4	0	none	0	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	5	12	0	0	100	0	5	0	0	0	.066	.097	WWTP other agency	MRWPCA	3_27011802	4	No	 	 	 	5	0	0	0	
3SSO18097	Active	04/29/2016	Municipal (Public)	7,375	1,211,265	150,000	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	25	66	51	0	03	34	0	0	0	0	21	0	100	100	3	20	0	none	0	990	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	78	0	5	0	0	0	100	0	5	0	2.0	2.0	.37	.48	WWTP other agency	City of Watsonville	3 44 010 4001	4	No	 	 	 	5	0	0	0	
3SSO18100	Active	04/05/2016	Municipal (Public)	12,500	1,185,000	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	24	86	11	14	65	0	0	0	0	0	0	100	100	6.5	36	70	lower	33	4200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	97	100	100	100	100	100	0	0	0	0.6	1.46	WWTP same agency	Los Osos Water Recycling Facility	3 400910371	4	No	 	 	 	5	0	1	0	
4SSO10348	Historical																																																																														0					0				
4SSO10349	Active	12/08/2016	Municipal (Public)	3,773	250,000	683,000	2	6	1	1	01	0	0	0	0	1	0	0	0	0	0	1	0	23.4	0	57	0	18	100	2	0	0	0	0	0	100	100	1.2	9.0	0	none	0	3500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	1	0	0	1	0	39	0	0	100	2	0	0	9	2	0.4	0.7	WWTP same agency	Avalon WWTF	4SSO10349	4	No	 	 	 	5	0	0	0	
4SSO10350	Historical																																																																														0					0				
4SSO10351	Active	03/16/2017	School	27,500	10,000	100,000	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	47	20	33	60	20	20	0	0	0	0	0	0	100	100	0	4.8	1.8	upperLower	1.8	90	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	40	0	0	30	0	0	28	1	0	100	1	0	0	1	1	1.2	1.5	SSS other agency	City of Pomona	N/A	4	No	No	 	 	5	2	1	0	
4SSO10353	Active	02/07/2017	School	1400	0	0	0	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	50	0	0	0	0	0	100	0	0	3	10	upperLower	10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	48	0	0	2	0	0	100	0	0	0	0	0	0	0	SSS other agency	NA	NA	4	No	 	 	 	5	0	0	0	
4SSO10354	Active	02/25/2016	School	43,000	250,000	350,000	1	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	80	100	13	0	7	0	0	0	0	0	0	0	100	100	0.1	3	0.8	lower	1	128	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	50	0	0	5	0	0	5	0	0	100	0	0	0	2	0.5	1.1	1.3	WWTP other agency	Los Angeles County Sanitation District	NA	4	No	 	 	 	5	1	0	0	
4SSO10355	Active	06/22/2012	School	18,000	89,000	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.2	2	2	upperLower	2	40	 	 	 	0	 	 	0	 	 	0	 	 	30	 	 	40	 	 	20	 	 	10	 	 	 	 	 	0	0.5	0.1	 	 	 	 	 	4	 	 	 	 	5	 	 	 	
4SSO10356	Active	03/13/2017	School	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	30	0	60	0	0	0	0	0	10	10	100	100	0.1	1.5	10	none	10	2	0	0	10	0	0	0	0	0	0	0	0	0	80	0	0	12	0	90	6	0	0	2	0	0	100	0	100	0	0	5	0.32	0.32	SSS other agency	City of Los Angeles	4SSO10502	4	No	 	 	 	5	0	0	0	
4SSO10357	Active	12/05/2016	Municipal (Public)	47,000	900,000	2,000,000	0	17	3	2	1	2	3	0	1	1	0	4	2	0	0	0	0	7	0	66	0	24	36	3	64	0	0	0	0	100	100	6.7	153	110	none	0	15130	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	60	0	0	30	3	1	5	1	0	100	4	1	2	44.7	33.8	3.5	7.2	WWTP same agency	Camarillo Sanitary District	4SSO10357	4	No	 	 	 	5	2	2	3	
4SSO10361	Active	07/26/2016	Municipal (Public)	17,742	3,051,310	386,000	2	6	2	1	0	0	2	1	0	0	0	0	0	0	0	0	0	5	29	64	66	16	5	9	0	0	0	6	0	100	100	1	39	70	lower	35	7392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	64	2	0	10	3	0	100	5	0	0	28	1.5	1.245	3.1	WWTP same agency	Camrosa Water Reclamation Facility	005266	4	No	 	 	 	5	3	0	2	
4SSO10362	Active	03/06/2017	Municipal (Public)	89,700	1,360,105	12,930,162	2	4	1	2	5	0	2	0	0	1	0	0	1	0	0	1	1	1	0	87	0	8	0	4	0	0	0	0	0	100	0	1.3	130	130	none	0	16400	0	0	2	0	0	0	0	0	0	71	2	0	22	1	1	4	0	0	1	0	0	2	1	0	100	4	3	1	130	5.5	10.4	26.2	SSS other agency	Los Angeles County	NA	4	Yes	No	City of Monterey Park	NA	5	0	0	3	
4SSO10363	Active	03/22/2017	Municipal (Public)	58,232	1,173,400	710,000	2	2	1	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	100	96	0	4	0	0	0	0	0	0	0	100	100	0.3	138	76	none	0	13372	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	10	0	0	2	0	0	1	0	100	100	0	100	0	130	7.4	142	277	SSS other agency	Los Angeles County	NA	4	Yes	No	City of Monrovia	NA	5	0	1	6	
4SSO10364	Active	01/19/2017	Municipal (Public)	7,608	263,000	121,000	0	1.2	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	7	0	0	0	0	0	0	0	100	0	0	31.4	44.3	none	0	3901	0	0	0	0	0	0	0	0	0	0	0	0	85	2	0	12	0	0	3	0	0	0	0	0	100	2	0	0	19.5	0.4	1.8	3.6	SSS other agency	LA County SD 02	4SSO11387	4	No	 	 	 	5	0	0	3	
4SSO10365	Active	10/16/2014	Municipal (Public)	47,120	1,620,000	450,000	4	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	84	0	15	0	0	0	0	0	0	0	100	0	0	80	80	lower	35	12000	0	0	0	0	0	0	0	0	0	15	0	0	38	0	0	33	0	0	11	0	0	3	0	0	100	0	0	4	40	18	1	1	SSS other agency	Los Angeles County Sanitation District	NA	4	No	 	 	 	5	0	0	0	
4SSO10366	Active	01/19/2017	Municipal (Public)	81,608	872,000	402,000	0	4.1	0.3	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	82	0	17	0	1	0	0	0	0	0	100	100	0.5	103.6	166.8	none	0	14677	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	94	1	0	3	1	1	0	0	0	100	2	1	0	26.0	1.4	8.2	16.2	SSS other agency	LA County SD 15	4SSO11394	4	No	 	 	 	5	0	0	1	
4SSO10367	Active	06/08/2015	Municipal (Public)	35,477	650,100	180,000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	8	0	4	0	0	0	0	0	100	0	0	38.2	23.0	upperLower	23.0	8611	0	0	0	0	0	0	0	0	0	60	0	0	30	0	0	10	0	0	0	0	0	0	0	0	100	0	0	0	0.5	0	1,628,700	1,628,700	WWTP same agency	Los Angeles County Sanitation District	NA	4	No	 	 	 	5	0	0	0	
4SSO10368	Active	01/19/2017	Municipal (Public)	470,002	333,000	154,000	0	1.5	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	92	0	8	0	0	0	0	0	0	0	100	100	0.1	39.7	45.3	none	0	3986	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	3	0	0	2	1	0	100	1	0	0	17.9	0.5	4.7	9.4	SSS other agency	LA County SD 02	4SSO11387	4	Yes	No	Commerce City CS	4SSO10377	5	0	0	2	
4SSO10369	Active	01/19/2017	Municipal (Public)	77,312	833,000	384,000	0	3.9	0.3	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	5	0	0	0	0	0	0	0	100	0	0	99.5	146.5	none	0	12890	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	10	0	0	3	0	0	0	0	0	100	0	0	0	49.2	1.0	7.7	15.4	SSS other agency	LA County SD 02	4SSO11387	4	No	 	 	 	5	0	0	7	
4SSO10370	Active	04/29/2016	Municipal (Public)	34,658	11,058,764	2,238,700	0	7	0	2	3	0	2	0	0	1	0	0	0	0	0	6	0	18	0	75	0	2	0	3	0	2	0	0	0	100	0	0	100.5	0	none	0	13000	0	0	0	0	0	0	3	0	0	49	0	0	18	0	0	28	0	0	2	0	0	0	0	0	100	0	0	2.7	232	0	6.4	7.3	SSS other agency	City of LA	?	4	Yes	No	City of LA Bureau of Sanitation	4SSO10502	5	0	0	0	
4SSO10371	Active	01/25/2017	Municipal (Public)	963	20,000	9,000	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	2.0	1.1	none	0	100	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	53	0	0	7	0	0	20	0	0	100	0	0	0	0.1	0.2	0.1	0.2	SSS other agency	LA County SD 15	4SSO11394	4	No	 	 	 	5	0	0	0	
4SSO10373	Active	03/09/2017	Municipal (Public)	105,000	2,550,000	9,820,000	1	7	2	1	2	0	3	0	0	1	0	0	1	0	0	1	1	1	0	79	8	15	0	4	92	1	0	0	0	100	100	2.5	225.5	240	none	0	25500	0	0	0	0	0	0	0	0	0	1	0	0	9	1	0	87	1	0	1	0	0	2	0	0	100	2	0	0	464	24	6.7	12.5	WWTP same agency	Burbank Water Reclamation Plant	4B190101001	4	Yes	No	City of Los Angeles	4SSO10502	5	8	0	11	
4SSO10374	Active	01/25/2017	Municipal (Public)	98,047	1,522,000	702,000	0	7.0	0.6	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	86	0	13	68	1	0	0	0	0	0	100	100	0.4	181.4	260.7	none	0	22939	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	57	2	0	1	0	1	2	0	0	100	2	1	0	39.8	100.3	9.8	19.6	WWTP other agency	LA County SD 08	4SSO11392	4	No	 	 	 	5	0	0	11	
4SSO10375	Active	03/31/2016	Municipal (Public)	49,629	197,090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	45	0	25	0	10	0	0	0	0	0	100	0	1	109.3	0	none	1	16500	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	75	0	6	19	0	1	4	0	0	100	0	7	1	54.5	1	4	4	SSS other agency	Sanitation Districts of Los Angeles County	6B190107069	4	No	 	 	 	5	0	0	8	
4SSO10376	Active	01/05/2017	Municipal (Public)	34,900	826,527	893,572	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	80	0	10	0	0	0	0	0	5	0	100	0	0	122	47.1	none	0	8115	0	0	0	0	0	0	2	0	0	24	0	0	47	0	0	17	0	0	8	0	0	2	0	0	100	0	0	0	53	33	4.5	4.55	SSS other agency	Los Angeles County	Unknown	4	Yes	Yes	Montclair - Oakdale	Unknown	5	0	0	0	
4SSO10377	Active	01/25/2017	Municipal (Public)	13,581	416,000	192,000	0	1.9	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	24	0	1	0	0	0	0	0	100	0	0	49.7	42.5	none	0	3743	0	0	0	0	0	0	0	0	0	27	0	0	52	0	0	2	0	0	10	0	0	9	0	0	100	0	0	0	12.4	0.8	1.4	2.8	SSS other agency	LA County SD 02	4SSO11387	4	No	 	 	 	5	0	0	0	
4SSO10378	Active	01/27/2016	Municipal (Public)	96,455	954,103	9,977,595	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	95	0	2	0	0	0	0	0	0	0	100	0	0	175	144	lower	7.2	19000	0	0	0	0	0	0	0	0	0	50	0	0	40	0	0	0	0	0	5	0	0	5	0	0	100	0	0	6	50	1	10	12	WWTP other agency	JWPCP	NA	4	Yes	No	City of Lynwood	NA	5	0	0	0	
4SSO10379	Active	05/11/2016	Municipal (Public)	48,876	987,847	80,000	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	88	100	10	0	1	0	0	0	0	0	100	100	0.1	121	123	none	4.9	13000	0	0	0	0	0	0	0	0	0	2	0	0	45	0	0	45	0	0	5	0	0	3	0	0	100	0	0	0	240	0.1	10.1	16.7	SSS other agency	LA County	6B190107017	4	No	No	 	 	5	0	0	0	
4SSO10380	Active	01/25/2017	Municipal (Public)	26,029	11,900	55,000	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	5	0	0	0	0	0	0	0	100	0	0	14.2	19.5	none	0	1712	0	0	0	0	0	0	0	0	0	99	0	0	1	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	9.0	0.1	2.6	5.2	SSS other agency	LA County SD 02	4SSO11387	4	No	 	 	 	5	0	0	1	
4SSO10381	Active	01/20/2017	Municipal (Public)	39,691	8,385,551	10,500,000	0	5	1	1	4	0	0	0	0	1	0	0	0	0	0	0	0	5	4	74	0	20	96	1	0	0	0	0	0	100	100	4.4	87	75.1	upperLower	0.4	13564	0	0	0	7	0	0	10	0	0	20	0	0	40	1	0	20	5	0	2	1	0	1	0	0	100	7	0	20	52	2	4.115	9.420	WWTP other agency	Hyperion Wastewater Treatment Plant	4SSO10450	4	Yes	No	Los Angles City Bureau of Sanitation	4SSO10450	5	3	0	3	
4SSO10382	Active	01/25/2017	Municipal (Public)	61,019	1,323,000	610,000	0	6.2	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	89	10	9	32	2	11	0	0	0	0	100	100	4.5	154.0	202.6	none	0	17826	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	69	3	0	26	3	2	3	0	1	100	6	3	0	26.0	2.7	6.1	12.2	SSS other agency	LA County SD 21	4SSO11400	4	No	 	 	 	5	0	0	0	
4SSO10383	Active	03/03/2016	Municipal (Public)	113,900	852,442	1,795,000	0	3	1	0.2	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	93	0	5	0	1	0	0	0	0	0	100	0	0.2	193	95	none	0	22500	0	0	0	0	0	0	0	0	0	3	0	0	83	0	2	12	0	0	1	0	0	1	0	0	100	0	2	4	49.9	1.0	9.26	9.26	SSS same agency	LA County Sanitation Districts	NA	4	No	 	 	 	5	0	0	0	
4SSO10384	Active	01/26/2017	Municipal (Public)	23,124	374,000	173,000	0	1.7	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	5	0	0	0	0	0	0	0	100	0	0	44.7	65.4	none	0	5758	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	57	0	0	8	0	0	5	0	0	100	0	0	0	196.0	0.5	2.3	4.6	SSS other agency	LA County SD 15	4SSO11394	4	Yes	No	Bradbury City CS	4SSO10371	5	0	0	3	
4SSO10385	Active	03/16/2016	Municipal (Public)	115,708	2,800,000	1,728,460	3	2	1	1	3	0	2	0	0	1	0	0	0	0	0	0	0	1	0	87	100	12	0	0	0	0	0	0	0	100	100	0.5	124.7	380	upperLower	0.5	19900	0	0	0	0	0	0	0	0	0	30	0	0	54	0	13	15	0	75	0	0	9	1	0	3	100	0	100	0.5	55	6	8	8.9	SSS other agency	District 15 WDID	4SSO11394	4	No	 	 	 	5	0	0	1	
4SSO10386	Active	12/20/2016	Municipal (Public)	16,700	3,000,000	4,000,000	2	2	2	1	3	0	2	0	0	0	0	0	0	0	0	3	2	1	30	68	40	26	30	5	0	0	0	0	0	100	100	2.7	56	48	none	0	4220	0	0	0	0	0	0	0	0	0	24	0	0	25	0	0	20	0	0	17	7	1	14	1	0	100	8	1	0	20	10	3	9	WWTP other agency	Hyperion CS	4SSO10450	4	No	 	 	 	5	0	0	1	
4SSO10387	Active	03/09/2017	Municipal (Public)	60,000	1,000,000	800,000	2	15	4	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	3	0	0	0	0	0	0	0	100	0	0.2	88	70	none	0	12000	0	0	0	0	0	0	0	0	0	15	0	0	70	0	0	15	0	0	0	0	1	0	0	0	100	0	1	0	38	0.5	3.6	3.96	SSS other agency	LA County Sanitation District	NA	4	No	 	 	 	5	0	0	1	
4SSO10388	Active	05/26/2016	Municipal (Public)	194,478	2,554,191	2,009,092	0	11	2	1	2	0	5	0	0	5	0	0	2	0	0	14	13	0	0	86	0	10	0	4	0	0	0	0	0	100	0	0	360	160	none	0	35000	0	0	0	0	0	0	25	0	0	32	0	0	8	0	0	28	0	0	6	0	0	1	1	0	100	1	0	23	308	48	18	39	SSS other agency	City of LA- Hyperion CS	4SSO10450	4	Yes	No	City of LA- Hyperion CS	4SSO10450	5	3	1	3	
4SSO10389	Active	01/26/2017	Municipal (Public)	52,830	1,186,000	547,000	0	5.5	0.4	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	5	0	0	0	0	0	0	0	100	0	0.0	141.7	165.0	none	0	14523	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	77	0	0	14	0	0	1	0	0	100	0	0	0	48.2	3.4	5.3	10.6	SSS other agency	LA County SD 22	4SSO11401	4	No	 	 	 	5	0	0	1	
4SSO10390	Active	01/26/2017	Municipal (Public)	11,884	133,000	61,000	0	0.6	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	6	0	0	0	0	0	0	0	100	0	0	15.8	27.6	none	0	2432	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	10	0	0	4	0	0	0	0	0	100	0	0	0	24.9	0.5	1.6	3.2	SSS other agency	LA County SD 19	4SSO11398	4	No	 	 	 	5	0	0	0	
4SSO10391	Active	02/06/2017	Municipal (Public)	90,000	400,000	400,000	3	2	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	86	0	13	0	0	0	0	0	0	0	100	0	0	96	100	none	0	12000	0	0	0	0	0	0	0	0	0	45	0	0	45	0	0	8	0	0	2	0	0	0	0	0	100	0	0	4	100	0.3	.2	.3	SSS other agency	Los Angeles County Sanitation	4SSO11391	4	Yes	No	LA County Sanitation District	05 JOS	5	0	0	7	
